,CampusID,InstitutionID,MedianFamilyIncome,DebtNonCompleter,PredominantDegree,State,FirstGen,IndPerc,LoanPerc,MDEarning10,Control,NetPrice
6963,460783,758609,15280.40956,9500.0,3,FL,0.5233380481000001,0.7854710556000001,0.7389,26200.0,2,19462.0
6965,460817,499205,14036.2652,4750.0,1,NC,0.5611372381,0.7692183723,0.8583,19200.0,3,21289.0
6966,460826,2614207,13276.55142,5570.0,2,GA,0.5607960742,0.8036977167,0.9022,22500.0,3,20036.0
6967,460835,499204,14036.2652,4750.0,1,SC,0.5611372381,0.7692183723,0.9283,19200.0,3,18199.0
6968,460844,3010623,13186.93475,5945.5,1,GA,0.5336189234000001,0.7884835295,0.9736,25300.0,3,14380.0
6969,460853,3010626,13186.93475,5945.5,1,SC,0.5336189234000001,0.7884835295,0.9587,25300.0,3,15867.0
6971,460871,638506,54289.254129999994,12500.0,3,VA,0.4720736519,0.8642173747,0.9132,52600.0,3,29286.0
6972,460899,367406,14476.063059999999,5859.5,2,ID,0.5500138927,0.8450257196,0.7734,28500.0,3,24435.0
6975,460923,3010625,13186.93475,5945.5,1,VA,0.5336189234000001,0.7884835295,0.9167,25300.0,3,31987.0
6980,460978,2230502,17150.92801,3171.0,1,TX,0.5076452599,0.6422628952,0.705,19700.0,3,16178.0
6983,461005,466610,14444.786769999999,3500.0,3,FL,0.5938532716,0.781125498,0.0,28900.0,3,
6984,461014,2219503,12818.4571,4750.0,1,NY,0.5223081499000001,0.7879392970999999,0.8915,23300.0,3,17638.0
6987,461041,3380304,10302.70038,4479.0,1,PA,0.6213592232999999,0.7430190206,0.9753,31300.0,3,17673.0
7096,462239,940702,21383.66035,7467.0,2,CT,0.546946217,0.5953589558,0.8974,31800.0,3,25265.0
7097,462257,1212807,9451.071353,4097.0,1,OH,0.6379201015,0.7958801498,0.8163,15200.0,3,23632.0
7098,462266,1212808,9451.071353,4097.0,1,OH,0.6379201015,0.7958801498,0.8421,15200.0,3,23632.0
7106,462363,10732942,17679.94098,6334.0,2,NC,0.52367531,0.765962788,0.8361,38800.0,3,23505.0
7107,462372,10732943,17679.94098,6334.0,2,MD,0.52367531,0.765962788,0.9091,38800.0,3,24118.0
7108,462390,72098818,16576.05959,5500.0,3,MS,0.5399317561,0.9178236634,0.8214,51100.0,3,17900.0
7109,462406,72098833,16576.05959,5500.0,3,DE,0.5399317561,0.9178236634,0.8824,51100.0,3,19127.0
7110,463621,153410,6679.336799000001,8066.5,1,WI,0.5862963924,0.8819225783,0.7088,25700.0,3,21258.0
7111,465812,367409,14476.063059999999,5859.5,2,UT,0.5500138927,0.8450257196,0.9708,28500.0,3,18819.0
7112,466152,405722,14604.323719999999,6273.0,3,OK,0.5223104298,0.9018231854000001,0.8205,36100.0,3,20068.0
7113,466161,405723,14604.323719999999,6273.0,2,CO,0.5223104298,0.9018231854000001,0.8202,36100.0,3,
7114,466170,405724,14604.323719999999,6273.0,1,MO,0.5223104298,0.9018231854000001,0.8179,36100.0,3,18870.0
7115,466189,405725,14604.323719999999,6273.0,1,CO,0.5223104298,0.9018231854000001,0.7113,36100.0,3,21115.0
7116,466514,464209,22790.87967,6334.0,2,WI,0.4888535032,0.6985854189,0.8712,29100.0,3,22891.0
7117,466523,466608,14444.786769999999,3500.0,2,MA,0.5938532716,0.781125498,0.8571,28900.0,3,23280.0
7118,466921,638507,54289.254129999994,12500.0,3,MO,0.4720736519,0.8642173747,0.7103,52600.0,3,27828.0
7119,466930,638508,54289.254129999994,12500.0,3,TX,0.4720736519,0.8642173747,0.8407,52600.0,3,26181.0
7120,467058,732979,17679.94098,6334.0,2,CA,0.52367531,0.765962788,0.7805,38800.0,3,20821.0
7121,467094,752205,14618.95829,4749.0,1,NY,0.4755077658,0.6706443914,0.6392,18100.0,3,18152.0
7122,467155,809003,10484.26084,4750.0,1,IL,0.5970915312,0.6909836065999999,0.8537,26300.0,3,21264.0
7123,467340,941203,15896.81819,5216.0,1,OH,0.5626975764,0.7947214076000001,0.5899,23200.0,3,15548.0
7124,467368,974811,15613.64595,5564.5,1,CA,0.5063638144,0.6346123971000001,0.7644,29600.0,3,18445.0
7125,467508,1049060,13603.23841,4750.0,1,TX,0.5117322614,0.6112138015999999,0.85,21500.0,3,20330.0
7126,467517,1049061,13603.23841,4750.0,1,AR,0.5117322614,0.6112138015999999,0.8352,21500.0,3,22322.0
7127,467526,1049062,13603.23841,4750.0,1,MD,0.5117322614,0.6112138015999999,0.7697,21500.0,3,22038.0
7128,467535,1049063,13603.23841,4750.0,1,TX,0.5117322614,0.6112138015999999,0.8505,21500.0,3,21217.0
7129,467544,1049064,13603.23841,4750.0,1,FL,0.5117322614,0.6112138015999999,0.8676,21500.0,3,24133.0
7130,467553,1049065,13603.23841,4750.0,1,TN,0.5117322614,0.6112138015999999,0.7744,21500.0,3,23161.0
7131,467562,1049066,13603.23841,4750.0,1,AR,0.5117322614,0.6112138015999999,0.7379,21500.0,3,23260.0
7132,467571,1049067,13603.23841,4750.0,1,MI,0.5117322614,0.6112138015999999,0.7947,21500.0,3,21777.0
7133,467580,1049068,13603.23841,4750.0,1,FL,0.5117322614,0.6112138015999999,0.902,21500.0,3,20752.0
7134,467599,1049069,13603.23841,4750.0,1,IL,0.5117322614,0.6112138015999999,0.7795,21500.0,3,18675.0
7135,467605,1049070,13603.23841,4750.0,1,VA,0.5117322614,0.6112138015999999,0.8012,21500.0,3,20687.0
7136,467614,1049071,13603.23841,4750.0,1,IN,0.5117322614,0.6112138015999999,0.8844,21500.0,3,22877.0
7137,467623,1049072,13603.23841,4750.0,1,TN,0.5117322614,0.6112138015999999,0.8378,21500.0,3,21683.0
7138,467632,1049073,13603.23841,4750.0,1,TX,0.5117322614,0.6112138015999999,0.8855,21500.0,3,22251.0
7139,467641,1049074,13603.23841,4750.0,1,IN,0.5117322614,0.6112138015999999,0.8677,21500.0,3,19946.0
7140,467650,1049075,13603.23841,4750.0,1,VA,0.5117322614,0.6112138015999999,0.8365,21500.0,3,22872.0
7141,467669,1049076,13603.23841,4750.0,1,OH,0.5117322614,0.6112138015999999,0.8978,21500.0,3,22220.0
7142,467678,1049077,13603.23841,4750.0,1,TX,0.5117322614,0.6112138015999999,0.8584,21500.0,3,20853.0
7143,467784,1110902,12080.414840000001,4750.0,1,GA,0.5435992579,0.6896887159999999,0.7792,28800.0,3,21794.0
7144,467793,1116604,22774.41892,6334.0,2,ID,0.4298056156,0.6796296296,0.792,25500.0,3,17296.0
7145,467809,1148402,29853.274189999996,4750.0,1,WI,0.460385439,0.40150093810000004,0.4851,24000.0,3,14615.0
7148,467881,1185803,14576.60637,4750.0,1,IL,0.6096673597,0.6724262059,0.8614,22200.0,3,21202.0
7150,468006,1303909,16923.388280000003,4750.0,4,GA,0.5156537753,0.8072542232,,28800.0,3,
7151,468015,1303913,16923.388280000003,4750.0,2,TX,0.5156537753,0.8072542232,0.8473,28800.0,3,27217.0
7152,468024,1303914,16923.388280000003,4750.0,4,MI,0.5156537753,0.8072542232,,28800.0,3,
7153,468246,2101003,14071.56396,6364.0,1,OR,0.5071633238000001,0.6542056075,0.8061,19600.0,2,10022.0
7154,468255,2101004,14071.56396,6364.0,1,OR,0.5071633238000001,0.6542056075,0.8962,19600.0,2,12290.0
7155,468398,2158414,15267.650230000001,6132.0,2,NC,0.5848656294,0.7904077442,0.8696,23900.0,3,17093.0
7156,468705,2251504,7204.109688,3202.5,1,KY,0.5674418605,0.7634408601999999,0.6637,15500.0,3,5437.0
7157,468723,2260604,6765.772752,3500.0,2,PR,0.4847261472,0.5665116279,0.3037,16800.0,3,8536.0
7158,468732,2283806,10860.4298,4474.0,1,FL,0.6384462151,0.7942462601000001,0.5519,14300.0,3,18409.0
7159,468769,2332868,9906.248125,2800.0,1,CA,0.6991607489,0.7680102134000001,0.1658,21700.0,2,12940.0
7160,468866,2513501,11972.262840000001,5500.0,1,NY,0.5519480519,0.6222222222,0.8043,18700.0,3,9767.0
7161,468875,2527502,13904.078580000001,,1,TX,0.7131147540999999,0.7845010616,0.0,16900.0,3,3442.0
7162,468893,2554802,20295.21087,4750.0,1,LA,0.5338164250999999,0.41188959659999996,0.7403,14300.0,3,10769.0
7164,469054,2611007,18086.92666,4646.0,1,OH,0.5457932319,0.6884783167,0.8027,23700.0,3,16206.0
7165,469124,3030603,18386.92617,3991.0,1,NV,0.4755165582,0.6280678269,0.9496,23800.0,3,18331.0
7166,469133,3030604,18386.92617,3991.0,1,AZ,0.4755165582,0.6280678269,0.9763,23800.0,3,19535.0
7167,469142,3030605,18386.92617,3991.0,1,AZ,0.4755165582,0.6280678269,0.9675,23800.0,3,19227.0
7168,469151,3030606,18386.92617,3991.0,1,CO,0.4755165582,0.6280678269,0.9620000000000001,23800.0,3,14568.0
7169,469160,3030607,18386.92617,3991.0,1,CO,0.4755165582,0.6280678269,0.9365,23800.0,3,19966.0
7170,469188,3031410,17299.557240000002,7667.0,1,OR,0.4702296281,0.6739969782999999,0.8664,27900.0,3,18968.0
7171,469197,3035201,16460.81637,3100.0,1,TX,0.6473684211,0.7398648648999999,0.6062,16400.0,3,9335.0
7172,469391,3112104,0.0,,1,PR,0.5795940171,0.5768266176,0.0,16100.0,2,6294.0
7173,469407,3112108,0.0,,1,PR,0.5795940171,0.5768266176,0.0,16100.0,2,6705.0
7174,469416,3112109,0.0,,1,PR,0.5795940171,0.5768266176,0.0,16100.0,3,6490.0
7175,469568,3210315,16010.849330000001,4750.0,1,IL,0.5281557463000001,0.6210642317,0.8871,34200.0,3,
7176,469586,3296301,18102.07544,4054.0,1,PA,0.5654152446,0.7087033748,0.9529,27400.0,3,18738.0
7177,469610,3358303,13544.189840000001,4750.0,1,AZ,0.5827186512,0.8404526167,0.8426,28800.0,3,19504.0
7178,469629,3367402,16495.58829,5371.0,1,OK,0.4908616188,0.7135164243000001,0.7295,22300.0,3,18180.0
7179,469638,3368303,14371.340069999998,4750.0,1,IL,0.5464581417000001,0.7462292609000001,0.9359,29800.0,3,20346.0
7180,469647,3380303,10302.70038,4479.0,1,NJ,0.6213592232999999,0.7430190206,0.9337,31300.0,3,16011.0
7187,470092,4051302,14933.85861,4867.0,3,WI,0.5262342091,0.7167097806999999,0.9158,27400.0,3,26295.0
7188,470162,4051333,14933.85861,4867.0,1,AL,0.5262342091,0.7167097806999999,0.875,27400.0,3,19538.0
7194,470852,10732933,17679.94098,6334.0,2,FL,0.52367531,0.765962788,0.7053,38800.0,3,20445.0
7195,470861,10732934,17679.94098,6334.0,2,AZ,0.52367531,0.765962788,0.7469,38800.0,3,22422.0
7196,470870,10732936,17679.94098,6334.0,2,MN,0.52367531,0.765962788,0.7324,38800.0,3,22170.0
7197,470889,10732939,17679.94098,6334.0,2,FL,0.52367531,0.765962788,0.8135,38800.0,3,21355.0
7198,470898,10732940,17679.94098,6334.0,2,TX,0.52367531,0.765962788,0.7679,38800.0,3,23973.0
7199,470904,10732941,17679.94098,6334.0,2,SC,0.52367531,0.765962788,0.7432,38800.0,3,22622.0
7200,474702,72098831,16576.05959,5500.0,3,TN,0.5399317561,0.9178236634,0.8772,51100.0,3,18244.0
7201,474863,111700,56231.4289,15241.0,2,CA,0.34225249329999996,0.4208881946,0.8718,50000.0,2,23329.0
7202,474881,1091302,26145.0057,5500.0,2,MN,0.3635187581,0.4153498871,0.8581,28300.0,3,27224.0
7203,474890,3120301,10960.57472,5350.0,2,AZ,0.5435897436,0.7649253731,0.9816,24000.0,3,21218.0
7204,474906,3120302,10960.57472,5350.0,2,ID,0.5435897436,0.7649253731,1.0,24000.0,3,21065.0
7205,474915,1085801,22173.87644,4379.0,1,AZ,0.48342245990000005,0.54058876,0.7609999999999999,19600.0,3,10961.0
7206,474924,1085802,22173.87644,4379.0,1,UT,0.48342245990000005,0.54058876,0.6618,19600.0,3,10056.0
7207,474933,738701,20595.51382,3863.0,1,FL,0.5139116203,0.5646258503,0.4353,19300.0,3,16346.0
7208,474942,738702,20595.51382,3863.0,1,FL,0.5139116203,0.5646258503,0.5408,19300.0,3,16726.0
7209,474951,32098864,16576.05959,5500.0,3,LA,0.5399317561,0.9178236634,0.7983,51100.0,3,17950.0
7210,474960,72098867,16576.05959,5500.0,3,LA,0.5399317561,0.9178236634,0.7555,51100.0,3,17968.0
7211,474979,32098866,16576.05959,5500.0,3,LA,0.5399317561,0.9178236634,0.7806,51100.0,3,18335.0
7212,474997,2495502,11482.63238,3500.0,1,PA,0.65627498,0.7505733945,0.6966,32000.0,3,19882.0
7214,475024,2132302,16556.13816,4051.0,1,NJ,0.6276276276,0.5925925926,0.8832,30400.0,3,17706.0
7215,475042,675506,17660.84041,4012.0,2,OK,0.5002891845,0.7547709923999999,0.9570000000000001,25200.0,3,18507.0
7216,475051,2116013,13977.15084,4698.5,1,TX,0.5565545765,0.7019685039,0.9605,27500.0,3,
7217,475060,489808,15222.725269999999,4750.0,2,GA,0.6101195633,0.7335135134999999,0.9266,26700.0,3,20157.0
7218,475079,489809,15222.725269999999,4750.0,2,MS,0.6101195633,0.7335135134999999,0.8425,26700.0,3,19465.0
7219,475097,2575401,33453.7485,2333.0,1,CA,0.3592436975,0.5356489945,0.0851,36600.0,3,40367.0
7220,475121,1303900,16923.388280000003,4750.0,3,GA,0.5156537753,0.8072542232,0.4406,28800.0,3,28927.0
7221,475130,2341005,14186.943519999999,3957.5,1,AL,0.5337056243,0.7077730403,0.5975,20400.0,3,19732.0
7222,475176,2120709,16349.12475,8750.0,1,CA,0.5942709911999999,0.6368563686,0.988,26300.0,3,17900.0
7223,475200,380400,66887.4768,9500.0,3,WA,0.2158081705,0.19797809600000002,0.7684,41100.0,2,
7224,475255,3030800,18126.05703,2766.5,1,OK,0.48292682929999997,0.7949790795,0.5049,27300.0,3,9675.0
7225,475273,221100,42808.62498,12648.0,3,MA,0.3686460808,0.5319495318999999,0.9246,43800.0,2,
7226,475282,3440402,25956.71172,6671.0,1,CA,0.3243243243,0.5714285714,0.6439,50700.0,3,19657.0
7227,475291,735102,16548.88572,6009.5,2,MN,0.3915929204,0.6736474695,0.9484,31700.0,3,19967.0
7228,475325,3422304,13244.94058,5343.0,1,NV,0.5779697624,0.6469298246,0.4153,15100.0,3,18688.0
7229,475352,3010627,13186.93475,5945.5,1,GA,0.5336189234000001,0.7884835295,0.9962,25300.0,3,17325.0
7230,475370,3010628,13186.93475,5945.5,1,GA,0.5336189234000001,0.7884835295,,25300.0,3,
7236,475459,3368304,14371.340069999998,4750.0,1,MS,0.5464581417000001,0.7462292609000001,0.9787,29800.0,3,
7238,475477,2515403,16528.87214,7277.0,2,FL,0.5115562404,0.7221584386,1.0,25900.0,2,23311.0
7239,475486,1248302,28229.301219999998,4750.0,1,TX,0.4789189189,0.48192771079999996,0.9490000000000001,23200.0,3,
7248,475583,3066303,11682.589409999999,6942.0,2,MO,0.5787965615999999,0.8485875706,0.9939,24900.0,3,26985.0
7249,475592,3010631,13186.93475,5945.5,2,OK,0.5336189234000001,0.7884835295,,25300.0,3,
7251,475617,3010630,13186.93475,5945.5,2,TN,0.5336189234000001,0.7884835295,,25300.0,3,
7256,475662,2285902,14879.22084,2488.0,1,TX,0.6595238095,0.6521739129999999,0.7157,15000.0,3,11254.0
7258,475699,267817,13711.93388,5369.0,2,OH,0.5437427578,0.7559192579999999,,22400.0,3,
7261,475732,638511,54289.254129999994,12500.0,3,GA,0.4720736519,0.8642173747,,52600.0,3,
7262,475741,638510,54289.254129999994,12500.0,3,IN,0.4720736519,0.8642173747,,52600.0,3,
7263,475750,2218002,21904.20246,5500.0,0,TX,0.47962648560000004,0.7235594457,0.8471,25000.0,3,21411.0
7265,475866,3010632,13186.93475,5945.5,2,LA,0.5336189234000001,0.7884835295,,25300.0,3,
7266,475875,145998,17006.545280000002,6334.0,3,WI,0.5200258956,0.9124417740999999,0.1056,49200.0,3,
7267,475884,145999,17006.545280000002,6334.0,3,IN,0.5200258956,0.9124417740999999,0.1429,49200.0,3,
7268,476063,961803,16892.363419999998,4750.0,1,FL,0.5284503632,0.5713581464,0.5144,36100.0,3,14736.0
7269,476072,962112,18063.48579,5895.5,3,WI,0.5206295194,0.8527014439,0.0,42300.0,3,
7270,476090,1049078,13603.23841,4750.0,1,AL,0.5117322614,0.6112138015999999,0.875,21500.0,3,
7271,476106,1049079,13603.23841,4750.0,1,TX,0.5117322614,0.6112138015999999,0.8809999999999999,21500.0,3,
7272,476115,1049080,13603.23841,4750.0,1,FL,0.5117322614,0.6112138015999999,0.875,21500.0,3,
7273,476124,1049081,13603.23841,4750.0,1,FL,0.5117322614,0.6112138015999999,0.9524,21500.0,3,
7274,476133,1049082,13603.23841,4750.0,1,VA,0.5117322614,0.6112138015999999,0.9583,21500.0,3,
7275,476142,1049083,13603.23841,4750.0,1,TX,0.5117322614,0.6112138015999999,0.9111,21500.0,3,
7276,476151,1049084,13603.23841,4750.0,1,TX,0.5117322614,0.6112138015999999,0.9444,21500.0,3,
7277,476160,1049085,13603.23841,4750.0,1,TX,0.5117322614,0.6112138015999999,1.0,21500.0,3,
7278,476179,2079404,14985.64399,4215.0,0,VA,0.5107296136999999,0.6009070295000001,0.8,23000.0,3,
7279,476203,2116014,13977.15084,4698.5,1,OH,0.5565545765,0.7019685039,0.9259,27500.0,3,
7280,476230,2180109,15509.85704,4750.0,0,WV,0.5650372825,0.7348178138,0.9167,24000.0,3,6994.0
7282,476319,2594304,14290.205590000001,6752.0,3,CO,0.5068597561,0.806261075,0.0,25600.0,3,
7283,476328,2617507,11836.3935,4750.0,1,PA,0.5721271393999999,0.7240034662,0.9829,24600.0,3,20185.0
7284,476337,3010629,13186.93475,5945.5,2,TX,0.5336189234000001,0.7884835295,0.5574,25300.0,3,
7285,476346,3030608,18386.92617,3991.0,1,TX,0.4755165582,0.6280678269,0.8983,23800.0,3,17387.0
7286,476355,3125603,25430.3928,10592.0,0,NY,,0.7336244541,0.3529,70200.0,3,
7343,477011,10145904,17006.545280000002,6334.0,3,MN,0.5200258956,0.9124417740999999,0.0208,49200.0,3,
7344,477020,10145907,17006.545280000002,6334.0,4,IL,0.5200258956,0.9124417740999999,,49200.0,3,
7346,477950,367411,14476.063059999999,5859.5,2,UT,0.5500138927,0.8450257196,0.9583,28500.0,3,23547.0
7347,477996,405726,14604.323719999999,6273.0,3,NE,0.5223104298,0.9018231854000001,0.7667,36100.0,3,
7348,478005,405727,14604.323719999999,6273.0,2,MN,0.5223104298,0.9018231854000001,0.7381,36100.0,3,
7349,478014,405728,14604.323719999999,6273.0,2,TX,0.5223104298,0.9018231854000001,0.75,36100.0,3,
7350,478582,1293701,17045.47009,6797.0,1,GA,0.45768025079999997,0.6492146597,0.9478,17800.0,3,
7351,478591,1301602,16862.273999999998,3274.0,1,TX,0.4935897436,0.6251331203,0.8320000000000001,20800.0,3,15724.0
7352,478616,2092201,15682.1361,6924.0,0,NC,0.4795539033,0.6209912536,0.9444,21700.0,3,
7356,478953,2343401,26784.91564,4750.0,1,KS,0.4433833561,0.5862484922,0.5414,17500.0,3,17362.0
7357,479053,3099002,20856.1651,3959.0,1,WA,0.3721461187,0.7056451613,0.7978,31300.0,3,19929.0
7358,479062,3115201,20915.83696,4635.0,1,RI,0.5257270694,0.6117850953,0.6875,28800.0,3,18107.0
7359,479123,3568301,17416.27559,2854.0,1,NY,0.43269230770000006,0.544,0.6667,17500.0,3,16479.0
7362,479549,10732944,17679.94098,6334.0,2,PA,0.52367531,0.765962788,0.6304,38800.0,3,19937.0
7363,479558,10732945,17679.94098,6334.0,2,NJ,0.52367531,0.765962788,1.0,38800.0,3,23447.0
7364,479567,10732946,17679.94098,6334.0,2,WI,0.52367531,0.765962788,,38800.0,3,
7365,479576,10732947,17679.94098,6334.0,2,MI,0.52367531,0.765962788,,38800.0,3,
7366,479585,10732948,17679.94098,6334.0,2,MI,0.52367531,0.765962788,,38800.0,3,
7367,479594,10732949,17679.94098,6334.0,2,FL,0.52367531,0.765962788,0.65,38800.0,3,24548.0
7368,479600,10732950,17679.94098,6334.0,2,OR,0.52367531,0.765962788,,38800.0,3,
7369,479619,10732951,17679.94098,6334.0,2,FL,0.52367531,0.765962788,,38800.0,3,
7370,479628,10732952,17679.94098,6334.0,2,IN,0.52367531,0.765962788,,38800.0,3,
7371,479637,10732953,17679.94098,6334.0,2,GA,0.52367531,0.765962788,,38800.0,3,
7372,479646,10732954,17679.94098,6334.0,2,KS,0.52367531,0.765962788,,38800.0,3,
7373,479655,10732955,17679.94098,6334.0,2,IL,0.52367531,0.765962788,,38800.0,3,
7374,479664,10732956,17679.94098,6334.0,2,OH,0.52367531,0.765962788,,38800.0,3,
7375,479770,72098843,16576.05959,5500.0,3,TX,0.5399317561,0.9178236634,,51100.0,3,
7376,479956,332900,63904.242320000005,8250.0,3,PA,0.3145861601,0.1897023229,0.5819,47700.0,1,
7385,480073,1303915,16923.388280000003,4750.0,2,TX,0.5156537753,0.8072542232,,28800.0,3,
7386,480082,1303922,16923.388280000003,4750.0,2,OH,0.5156537753,0.8072542232,,28800.0,3,
7387,480091,267802,13711.93388,5369.0,2,NY,0.5437427578,0.7559192579999999,0.9591,22400.0,3,11201.0
7388,480107,3010633,13186.93475,5945.5,2,SC,0.5336189234000001,0.7884835295,,25300.0,3,
7389,480125,1301601,16862.273999999998,3274.0,1,TX,0.4935897436,0.6251331203,0.9191,20800.0,3,21722.0
7390,480134,326200,80313.99784,5500.0,3,PA,0.33145009420000004,0.24538258579999997,0.6828,48000.0,2,
7391,480143,2245506,17224.42809,6334.0,2,FL,0.5148387097,0.804587156,0.0,21200.0,3,
7393,480189,329701,50212.76043,9500.0,2,PA,0.3792811839,0.27293490670000004,0.9184,39500.0,2,13437.0
7394,480198,322500,34865.159830000004,6250.0,3,OR,0.47948951689999997,0.7094220111,0.733,34700.0,2,
7395,480204,3062702,20020.19659,5489.0,2,CA,0.5745212323,0.49907005579999997,,29600.0,3,
7397,480310,966402,15836.989630000002,3977.0,0,MD,0.5086455331,0.5838150289,0.9118,19900.0,3,
7399,480356,2559408,13721.85731,4750.0,0,NH,0.5708245243,0.8359430605,0.9677,22900.0,3,14960.0
7400,480480,372614,11730.781509999999,7667.0,2,OH,0.6189704093999999,0.8428346456999999,,21900.0,3,
7401,480505,2119203,24251.83393,9500.0,2,VA,0.5304347826,0.8992628993,,30800.0,3,
7402,480514,750103,11451.06805,6334.0,1,IL,0.5538461538,0.7663421418999999,0.23,25400.0,3,17167.0
7403,480523,2246303,14147.802730000001,4750.0,0,OH,0.6415584416,0.7419354839,0.8852,26900.0,3,18024.0
7404,480569,146900,22901.52435,5189.0,3,FL,0.47213483149999996,0.7702039275,0.8011,55200.0,2,
7405,10236801,104703,25133.65416,9500.0,0,AL,0.462543992,0.6472636275,,35600.0,1,
7406,10236802,104755,25133.65416,9500.0,0,AL,0.462543992,0.6472636275,,35600.0,1,
7407,10236803,104754,25133.65416,9500.0,0,AL,0.462543992,0.6472636275,,35600.0,1,
7408,10236808,104700,25133.65416,9500.0,0,AL,0.462543992,0.6472636275,,35600.0,1,
7409,10236809,104700,25133.65416,9500.0,0,AL,0.462543992,0.6472636275,,35600.0,1,
7410,10377801,107002,,,0,FL,,,,118900.0,2,
7411,10635101,3023401,11378.24209,4750.0,0,AR,0.4130434783,0.7151515152,,17400.0,3,
7412,10704401,109702,66280.84217,9500.0,0,TN,0.20431557649999998,0.1771907216,,38000.0,2,
7415,11046801,1111707,11850.90269,2625.0,0,CA,0.2966360856,0.9626038781,,56000.0,2,
7416,11046802,1111705,11850.90269,2625.0,0,CA,0.2966360856,0.9626038781,,56000.0,2,
7417,11046803,1111706,11850.90269,2625.0,0,CA,0.2966360856,0.9626038781,,56000.0,2,
7418,11046804,1111704,11850.90269,2625.0,0,CA,0.2966360856,0.9626038781,,56000.0,2,
7419,11046805,1111710,11850.90269,2625.0,0,CA,0.2966360856,0.9626038781,,56000.0,2,
7420,11163801,673101,16382.842980000001,4673.0,0,CA,0.5014836795000001,0.6531073446,,46500.0,2,
7421,11339701,3467305,12985.823190000001,3375.0,0,CA,0.5785674625,0.625,,12500.0,3,
7422,11339702,3467304,12985.823190000001,3375.0,0,CA,0.5785674625,0.625,,12500.0,3,
7423,11339703,3467306,12985.823190000001,3375.0,0,CA,0.5785674625,0.625,,12500.0,3,
7424,11339704,3467307,12985.823190000001,3375.0,0,CA,0.5785674625,0.625,,12500.0,3,
7425,11339705,3467309,12985.823190000001,3375.0,0,UT,0.5785674625,0.625,,12500.0,3,
7426,11339706,3467308,12985.823190000001,3375.0,0,UT,0.5785674625,0.625,,12500.0,3,
7427,11339707,3467301,12985.823190000001,3375.0,0,CA,0.5785674625,0.625,,12500.0,3,
7428,11339708,3467302,12985.823190000001,3375.0,0,CA,0.5785674625,0.625,,12500.0,3,
